"event_id_cnty","NAME_2","TYPE_2","district"
"IDN7385","Ogan Ilir","Kabupaten","Ogan Ilir, Kab."
"IDN7471","Samarinda","Kota","Samarinda, Kota"
"IDN7383","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7382","Jakarta Barat","Kota","Jakarta Barat, Kota"
"IDN7360","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7373","Palembang","Kota","Palembang, Kota"
"IDN7355","Batam","Kota","Batam, Kota"
"IDN10540",NA,NA,NA
"IDN14503","Palu","Kota","Palu, Kota"
"IDN7400","Mamuju","Kabupaten","Mamuju, Kab."
"IDN11542","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7350","Kota Sukabumi","Kota","Sukabumi, Kota"
"IDN7387","Kota Jayapura","Kota","Jayapura, Kota"
"IDN7462","Kota Sorong","Kota","Sorong, Kota"
"IDN7464","Mamberamo Raya","Kabupaten","Mamberamo Raya, Kab."
"IDN7465","Manado","Kota","Manado, Kota"
"IDN7379","Indramayu","Kabupaten","Indramayu, Kab."
"IDN7409","Klaten","Kabupaten","Klaten, Kab."
"IDN7435","Tapin","Kabupaten","Tapin, Kab."
"IDN7437","Tasikmalaya","Kabupaten","Tasikmalaya, Kab."
"IDN7484","Bau-Bau","Kota","Bau-Bau, Kota"
"IDN7506","Dairi","Kabupaten","Dairi, Kab."
"IDN7487","Penajam Paser Utara","Kabupaten","Penajam Paser Utara, Kab."
"IDN7434","Bandar Lampung","Kota","Bandar Lampung, Kota"
"IDN7432","Tapin","Kabupaten","Tapin, Kab."
"IDN7439","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7468","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7454","Batam","Kota","Batam, Kota"
"IDN7499","Mamuju","Kabupaten","Mamuju, Kab."
"IDN7469","Nagekeo","Kabupaten","Nagekeo, Kab."
"IDN7436","Jambi","Kota","Jambi, Kota"
"IDN7440","Klaten","Kabupaten","Klaten, Kab."
"IDN7498","Tana Toraja","Kabupaten","Tana Toraja, Kab."
"IDN7425","Kota Semarang","Kota","Semarang, Kota"
"IDN7433","Kota Medan","Kota","Medan, Kota"
"IDN7461","Makassar","Kota","Makassar, Kota"
"IDN7473","Pangkalpinang","Kota","Pangkalpinang, Kota"
"IDN7460","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7500","Mamuju","Kabupaten","Mamuju, Kab."
"IDN7504","Murung Raya","Kabupaten","Murung Raya, Kab."
"IDN7431","Makassar","Kota","Makassar, Kota"
"IDN7474","Bandar Lampung","Kota","Bandar Lampung, Kota"
"IDN7501","Sintang","Kabupaten","Sintang, Kab."
"IDN7467","Tanjungpinang","Kota","Tanjungpinang, Kota"
"IDN7489","Bulukumba","Kabupaten","Bulukumba, Kab."
"IDN7505","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7475","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7508","Minahasa Utara","Kabupaten","Minahasa Utara, Kab."
"IDN7472","Cianjur","Kabupaten","Cianjur, Kab."
"IDN7413","Kota Medan","Kota","Medan, Kota"
"IDN7414","Pontianak","Kabupaten","Pontianak, Kab."
"IDN7420","Jeneponto","Kabupaten","Jeneponto, Kab."
"IDN7422","Sleman","Kabupaten","Sleman, Kab."
"IDN7427","Bolaang Mongondow","Kabupaten","Bolaang Mongondow, Kab."
"IDN7428","Gunung Kidul","Kabupaten","Gunung Kidul, Kab."
"IDN7419","Situbondo","Kabupaten","Situbondo, Kab."
"IDN7426","Bantul","Kabupaten","Bantul, Kab."
"IDN7490","Grobogan","Kabupaten","Grobogan, Kab."
"IDN7502","Palangka Raya","Kota","Palangka Raya, Kota"
"IDN7503","Ogan Ilir","Kabupaten","Ogan Ilir, Kab."
"IDN7509","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7438","Mimika","Kabupaten","Mimika, Kab."
"IDN7417","Wajo","Kabupaten","Wajo, Kab."
"IDN7470","Konawe","Kabupaten","Konawe, Kab."
"IDN7421","Trenggalek","Kabupaten","Trenggalek, Kab."
"IDN7423","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7424","Wajo","Kabupaten","Wajo, Kab."
"IDN7418","Manokwari","Kabupaten","Manokwari, Kab."
"IDN7483","Kota Sorong","Kota","Sorong, Kota"
"IDN7486","Balangan","Kabupaten","Balangan, Kab."
"IDN7480","Kota Semarang","Kota","Semarang, Kota"
"IDN7510","Sumedang","Kabupaten","Sumedang, Kab."
"IDN7511","Batam","Kota","Batam, Kota"
"IDN7476","Subang","Kabupaten","Subang, Kab."
"IDN15610","Manado","Kota","Manado, Kota"
"IDN15627","Kota Jayapura","Kota","Jayapura, Kota"
"IDN7513","Banyumas","Kabupaten","Banyumas, Kab."
"IDN7488","Tidore Kepulauan","Kota","Tidore Kepulauan, Kota"
"IDN7515","Kota Kupang","Kota","Kupang, Kota"
"IDN7445","Kota Medan","Kota","Medan, Kota"
"IDN7519","Bantaeng","Kabupaten","Bantaeng, Kab."
"IDN7507","Nagekeo","Kabupaten","Nagekeo, Kab."
"IDN7522","Ogan Komering Ilir","Kabupaten","Ogan Komering Ilir, Kab."
"IDN7429","Banyuwangi","Kabupaten","Banyuwangi, Kab."
"IDN7536","Blora","Kabupaten","Blora, Kab."
"IDN7442","Tangerang Selatan","Kota","Tangerang Selatan, Kota"
"IDN7449","Denpasar","Kota","Denpasar, Kota"
"IDN7514","Tulungagung","Kabupaten","Tulungagung, Kab."
"IDN7441","Kutai Kartanegara","Kabupaten","Kutai Kartanegara, Kab."
"IDN7443","Batam","Kota","Batam, Kota"
"IDN7497","Wakatobi","Kabupaten","Wakatobi, Kab."
"IDN7521","Bungo","Kabupaten","Bungo, Kab."
"IDN7456","Kota Semarang","Kota","Semarang, Kota"
"IDN7444","Tanjung Jabung B","Kabupaten","Tanjung Jabung B, Kab."
"IDN7430","Nagekeo","Kabupaten","Nagekeo, Kab."
"IDN7517","Hulu Sungai Utara","Kabupaten","Hulu Sungai Utara, Kab."
"IDN7520","Padang","Kota","Padang, Kota"
"IDN8881","Kepulauan Sangihe","Kabupaten","Kepulauan Sangihe, Kab."
"IDN7447","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7477","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7458","Surabaya","Kota","Surabaya, Kota"
"IDN7415","Kota Serang","Kota","Serang, Kota"
"IDN7516","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7491","Seluma","Kabupaten","Seluma, Kab."
"IDN7446","Probolinggo","Kabupaten","Probolinggo, Kab."
"IDN7457","Kota Semarang","Kota","Semarang, Kota"
"IDN7466","Kota Medan","Kota","Medan, Kota"
"IDN7448","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7455","Batam","Kota","Batam, Kota"
"IDN14712","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7459","Surabaya","Kota","Surabaya, Kota"
"IDN7512","Blora","Kabupaten","Blora, Kab."
"IDN7555","Jambi","Kota","Jambi, Kota"
"IDN7481","Mamuju","Kabupaten","Mamuju, Kab."
"IDN7492","Seluma","Kabupaten","Seluma, Kab."
"IDN15635","Tulangbawang","Kabupaten","Tulangbawang, Kab."
"IDN7493","Seluma","Kabupaten","Seluma, Kab."
"IDN7450","Kota Bandung","Kota","Bandung, Kota"
"IDN7495","Seluma","Kabupaten","Seluma, Kab."
"IDN7524","Seluma","Kabupaten","Seluma, Kab."
"IDN7478","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN7482","Lumajang","Kabupaten","Lumajang, Kab."
"IDN7485","Seluma","Kabupaten","Seluma, Kab."
"IDN7528","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN7526","Karanganyar","Kabupaten","Karanganyar, Kab."
"IDN7451","Kota Bandung","Kota","Bandung, Kota"
"IDN7529","Kota Semarang","Kota","Semarang, Kota"
"IDN7525","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7479","Kota Kupang","Kota","Kupang, Kota"
"IDN7530","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7527","Batam","Kota","Batam, Kota"
"IDN7518","Kota Tanjungbalai","Kota","Tanjungbalai, Kota"
"IDN7453","Gianyar","Kabupaten","Gianyar, Kab."
"IDN7565","Jeneponto","Kabupaten","Jeneponto, Kab."
"IDN7564","Lamongan","Kabupaten","Lamongan, Kab."
"IDN7566","Lombok Timur","Kabupaten","Lombok Timur, Kab."
"IDN7568","Bengkulu","Kota","Bengkulu, Kota"
"IDN7557","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN7538","Pinrang","Kabupaten","Pinrang, Kab."
"IDN7546","Kota Sorong","Kota","Sorong, Kota"
"IDN7541","Kepulauan Meranti","Kabupaten","Kepulauan Meranti, Kab."
"IDN7542","Makassar","Kota","Makassar, Kota"
"IDN7569","Flores Timur","Kabupaten","Flores Timur, Kab."
"IDN7567","Tangerang","Kabupaten","Tangerang, Kab."
"IDN7540","Banyuwangi","Kabupaten","Banyuwangi, Kab."
"IDN7556","Jambi","Kota","Jambi, Kota"
"IDN7547","Mataram","Kota","Mataram, Kota"
"IDN7553","Kota Kupang","Kota","Kupang, Kota"
"IDN7539","Bojonegoro","Kabupaten","Bojonegoro, Kab."
"IDN7707","Subang","Kabupaten","Subang, Kab."
"IDN7548","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7573","Lombok Tengah","Kabupaten","Lombok Tengah, Kab."
"IDN7572","Blitar","Kabupaten","Blitar, Kab."
"IDN7570","Blora","Kabupaten","Blora, Kab."
"IDN7559","Tana Toraja","Kabupaten","Tana Toraja, Kab."
"IDN7558","Kota Tegal","Kota","Tegal, Kota"
"IDN7574","Seluma","Kabupaten","Seluma, Kab."
"IDN7552","Mandailing Natal","Kabupaten","Mandailing Natal, Kab."
"IDN7543","Kota Serang","Kota","Serang, Kota"
"IDN7575","Jombang","Kabupaten","Jombang, Kab."
"IDN7544","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7576","Bandung Barat","Kabupaten","Bandung Barat, Kab."
"IDN7549","Lombok Timur","Kabupaten","Lombok Timur, Kab."
"IDN7580","Mandailing Natal","Kabupaten","Mandailing Natal, Kab."
"IDN7545","Belitung Timur","Kabupaten","Belitung Timur, Kab."
"IDN7563","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7578","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7554","Batam","Kota","Batam, Kota"
"IDN7866","Sleman","Kabupaten","Sleman, Kab."
"IDN7581","Kota Tasikmalaya","Kota","Tasikmalaya, Kota"
"IDN7577","Jember","Kabupaten","Jember, Kab."
"IDN7560","Banggai","Kabupaten","Banggai, Kab."
"IDN7550","Lombok Timur","Kabupaten","Lombok Timur, Kab."
"IDN7579","Deli Serdang","Kabupaten","Deli Serdang, Kab."
"IDN7582","Solok Selatan","Kabupaten","Solok Selatan, Kab."
"IDN7561","Belitung","Kabupaten","Belitung, Kab."
"IDN7562","Barru","Kabupaten","Barru, Kab."
"IDN7551","Surakarta","Kota","Surakarta, Kota"
"IDN7599","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN7616","Badung","Kabupaten","Badung, Kab."
"IDN7600","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN7618","Polewali Mandar","Kabupaten","Polewali Mandar, Kab."
"IDN7617","Karanganyar","Kabupaten","Karanganyar, Kab."
"IDN7620","Kota Kupang","Kota","Kupang, Kota"
"IDN7603","Kota Medan","Kota","Medan, Kota"
"IDN7589","Manggarai Barat","Kabupaten","Manggarai Barat, Kab."
"IDN7622","Konawe","Kabupaten","Konawe, Kab."
"IDN7621","Jeneponto","Kabupaten","Jeneponto, Kab."
"IDN7598","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7588","Surabaya","Kota","Surabaya, Kota"
"IDN7587","Tangerang Selatan","Kota","Tangerang Selatan, Kota"
"IDN7586","Denpasar","Kota","Denpasar, Kota"
"IDN7619","Aceh Utara","Kabupaten","Aceh Utara, Kab."
"IDN7633","Sorong Selatan","Kabupaten","Sorong Selatan, Kab."
"IDN7596","Solok Selatan","Kabupaten","Solok Selatan, Kab."
"IDN7604","Kota Medan","Kota","Medan, Kota"
"IDN7610","Sumenep","Kabupaten","Sumenep, Kab."
"IDN7601","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN7623","Bolaang Mongondow Utara","Kabupaten","Bolaang Mongondow Utara, Kab."
"IDN7585","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7624","Asahan","Kabupaten","Asahan, Kab."
"IDN15254","Kota Jayapura","Kota","Jayapura, Kota"
"IDN7609","Paniai","Kabupaten","Paniai, Kab."
"IDN7583","Tasikmalaya","Kabupaten","Tasikmalaya, Kab."
"IDN7625","Parepare","Kota","Parepare, Kota"
"IDN7591","Tuban","Kabupaten","Tuban, Kab."
"IDN7605","Majene","Kabupaten","Majene, Kab."
"IDN7590","Bangka Tengah","Kabupaten","Bangka Tengah, Kab."
"IDN7602","Batam","Kota","Batam, Kota"
"IDN7626","Banyumas","Kabupaten","Banyumas, Kab."
"IDN7631","Ambon","Kota","Ambon, Kota"
"IDN7628","Mukomuko","Kabupaten","Mukomuko, Kab."
"IDN7627","Aceh Utara","Kabupaten","Aceh Utara, Kab."
"IDN7592","Tomohon","Kota","Tomohon, Kota"
"IDN7584","Bulukumba","Kabupaten","Bulukumba, Kab."
"IDN7630","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7611","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7629","Gorontalo","Kabupaten","Gorontalo, Kab."
"IDN7607","Aceh Tengah","Kabupaten","Aceh Tengah, Kab."
"IDN7593","Bojonegoro","Kabupaten","Bojonegoro, Kab."
"IDN7606","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN7595","Kota Medan","Kota","Medan, Kota"
"IDN7608","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7594","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7597","Batam","Kota","Batam, Kota"
"IDN7672","Kota Gorontalo","Kota","Gorontalo, Kota"
"IDN7687","Kota Bandung","Kota","Bandung, Kota"
"IDN7685","Tanah Laut","Kabupaten","Tanah Laut, Kab."
"IDN7668","Kota Bandung","Kota","Bandung, Kota"
"IDN7639",NA,NA,NA
"IDN7679","Kota Serang","Kota","Serang, Kota"
"IDN7684","Sumenep","Kabupaten","Sumenep, Kab."
"IDN7637","Ogan Komering Ulu Timur","Kabupaten","Ogan Komering Ulu Timur, Kab."
"IDN7926","Parigi Moutong","Kabupaten","Parigi Moutong, Kab."
"IDN7656","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7682","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7686","Kota Medan","Kota","Medan, Kota"
"IDN7674","Lamongan","Kabupaten","Lamongan, Kab."
"IDN7647","Bukittinggi","Kota","Bukittinggi, Kota"
"IDN7683","Lumajang","Kabupaten","Lumajang, Kab."
"IDN7641","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN7688","Pesisir Selatan","Kabupaten","Pesisir Selatan, Kab."
"IDN7643","Jakarta Timur","Kota","Jakarta Timur, Kota"
"IDN7664","Batam","Kota","Batam, Kota"
"IDN7671","Kepulauan Sangihe","Kabupaten","Kepulauan Sangihe, Kab."
"IDN7694","Klaten","Kabupaten","Klaten, Kab."
"IDN7634","Jayawijaya","Kabupaten","Jayawijaya, Kab."
"IDN7646","Bolaang Mongondow Utara","Kabupaten","Bolaang Mongondow Utara, Kab."
"IDN7697","Tulang Bawang Barat","Kabupaten","Tulang Bawang Barat, Kab."
"IDN7640","Muara Enim","Kabupaten","Muara Enim, Kab."
"IDN7700","Kota Bandung","Kota","Bandung, Kota"
"IDN7701","Luwu","Kabupaten","Luwu, Kab."
"IDN7644","Jakarta Barat","Kota","Jakarta Barat, Kota"
"IDN7665","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7666","Batam","Kota","Batam, Kota"
"IDN7649","Surabaya","Kota","Surabaya, Kota"
"IDN7675","Tuban","Kabupaten","Tuban, Kab."
"IDN7636","Kota Tegal","Kota","Tegal, Kota"
"IDN7691","Kotawaringin Timur","Kabupaten","Kotawaringin Timur, Kab."
"IDN7670","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN7696","Kota Pasuruan","Kota","Pasuruan, Kota"
"IDN7690","Mamasa","Kabupaten","Mamasa, Kab."
"IDN7667","Kota Kupang","Kota","Kupang, Kota"
"IDN7645","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN7698","Bungo","Kabupaten","Bungo, Kab."
"IDN7692","Karangasem","Kabupaten","Karangasem, Kab."
"IDN7693","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7673","Yahukimo","Kabupaten","Yahukimo, Kab."
"IDN7695","Kota Bogor","Kota","Bogor, Kota"
"IDN7635","Jambi","Kota","Jambi, Kota"
"IDN7689","Seram Bagian Barat","Kabupaten","Seram Bagian Barat, Kab."
"IDN7681","Luwu Timur","Kabupaten","Luwu Timur, Kab."
"IDN7660","Kota Serang","Kota","Serang, Kota"
"IDN7652","Kota Medan","Kota","Medan, Kota"
"IDN7661","Kota Bandung","Kota","Bandung, Kota"
"IDN7654","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN7648","Banjarmasin","Kota","Banjarmasin, Kota"
"IDN7638","Subang","Kabupaten","Subang, Kab."
"IDN7653","Padang","Kota","Padang, Kota"
"IDN7642","Muara Enim","Kabupaten","Muara Enim, Kab."
"IDN7680","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7655","Palembang","Kota","Palembang, Kota"
"IDN7663","Surabaya","Kota","Surabaya, Kota"
"IDN7662","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN7678","Cianjur","Kabupaten","Cianjur, Kab."
"IDN7704","Sukoharjo","Kabupaten","Sukoharjo, Kab."
"IDN7699","Bukittinggi","Kota","Bukittinggi, Kota"
"IDN7676","Ciamis","Kabupaten","Ciamis, Kab."
"IDN7677","Karawang","Kabupaten","Karawang, Kab."
"IDN7742","Sukabumi","Kabupaten","Sukabumi, Kab."
"IDN7651","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN7714","Bogor","Kabupaten","Bogor, Kab."
"IDN7731","Yalimo","Kabupaten","Yalimo, Kab."
"IDN7751","Bandar Lampung","Kota","Bandar Lampung, Kota"
"IDN7735","Samarinda","Kota","Samarinda, Kota"
"IDN7715","Tuban","Kabupaten","Tuban, Kab."
"IDN7752","Tanah Laut","Kabupaten","Tanah Laut, Kab."
"IDN7736","Ambon","Kota","Ambon, Kota"
"IDN7754","Konawe","Kabupaten","Konawe, Kab."
"IDN7750","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7708","Palangka Raya","Kota","Palangka Raya, Kota"
"IDN7727","Tambrauw","Kabupaten","Tambrauw, Kab."
"IDN7743","Tasikmalaya","Kabupaten","Tasikmalaya, Kab."
"IDN7749","Pekalongan","Kabupaten","Pekalongan, Kab."
"IDN7753","Parepare","Kota","Parepare, Kota"
"IDN7757","Kota Kupang","Kota","Kupang, Kota"
"IDN7716","Kota Kupang","Kota","Kupang, Kota"
"IDN7737","Sumenep","Kabupaten","Sumenep, Kab."
"IDN7760","Bolaang Mongondow Utara","Kabupaten","Bolaang Mongondow Utara, Kab."
"IDN7761","Sambas","Kabupaten","Sambas, Kab."
"IDN7758","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7729","Palembang","Kota","Palembang, Kota"
"IDN7755","Banyumas","Kabupaten","Banyumas, Kab."
"IDN7756","Balikpapan","Kota","Balikpapan, Kota"
"IDN7709","Kutai Kartanegara","Kabupaten","Kutai Kartanegara, Kab."
"IDN7710","Bulungan","NA","Bulungan, Kab."
"IDN7711","Tarakan","NA","Tarakan, Kab."
"IDN7759","Jambi","Kota","Jambi, Kota"
"IDN7733","Pekanbaru","Kota","Pekanbaru, Kota"
"IDN7718","Kota Serang","Kota","Serang, Kota"
"IDN7719","Penajam Paser Utara","Kabupaten","Penajam Paser Utara, Kab."
"IDN7739","Kota Medan","Kota","Medan, Kota"
"IDN7764","Sukabumi","Kabupaten","Sukabumi, Kab."
"IDN7744","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7721","Batam","Kota","Batam, Kota"
"IDN7720","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7762","Aceh Timur","Kabupaten","Aceh Timur, Kab."
"IDN7732","Kota Jayapura","Kota","Jayapura, Kota"
"IDN7763","Maluku Tengah","Kabupaten","Maluku Tengah, Kab."
"IDN7741","Lhokseumawe","Kota","Lhokseumawe, Kota"
"IDN7723","Seluma","Kabupaten","Seluma, Kab."
"IDN7722","Pangkalpinang","Kota","Pangkalpinang, Kota"
"IDN7725","Bontang","Kota","Bontang, Kota"
"IDN7738","Banjarmasin","Kota","Banjarmasin, Kota"
"IDN7766","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7748","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7745","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7712","Kota Bandung","Kota","Bandung, Kota"
"IDN7728","Kota Sorong","Kota","Sorong, Kota"
"IDN9783","Kota Bogor","Kota","Bogor, Kota"
"IDN7724","Blora","Kabupaten","Blora, Kab."
"IDN7765","Tangerang Selatan","Kota","Tangerang Selatan, Kota"
"IDN7726","Kulon Progo","Kabupaten","Kulon Progo, Kab."
"IDN7730","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN9785","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7768","Batam","Kota","Batam, Kota"
"IDN7746","Kota Sukabumi","Kota","Sukabumi, Kota"
"IDN7833","Buru","Kabupaten","Buru, Kab."
"IDN7830","Manggarai Barat","Kabupaten","Manggarai Barat, Kab."
"IDN7780","Hulu Sungai Tengah","Kabupaten","Hulu Sungai Tengah, Kab."
"IDN7782","Hulu Sungai Tengah","Kabupaten","Hulu Sungai Tengah, Kab."
"IDN7783","Ambon","Kota","Ambon, Kota"
"IDN7778","Kota Medan","Kota","Medan, Kota"
"IDN7797","Kendari","Kota","Kendari, Kota"
"IDN7779","Kendari","Kota","Kendari, Kota"
"IDN7811","Kota Serang","Kota","Serang, Kota"
"IDN7802","Ambon","Kota","Ambon, Kota"
"IDN7810","Palangka Raya","Kota","Palangka Raya, Kota"
"IDN7789","Kota Kupang","Kota","Kupang, Kota"
"IDN7812","Tapin","Kabupaten","Tapin, Kab."
"IDN7784","Dumai","Kota","Dumai, Kota"
"IDN7813","Surabaya","Kota","Surabaya, Kota"
"IDN7777","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN7805","Asahan","Kabupaten","Asahan, Kab."
"IDN7776","Sikka","Kabupaten","Sikka, Kab."
"IDN7781","Mamuju","Kabupaten","Mamuju, Kab."
"IDN7815","Karawang","Kabupaten","Karawang, Kab."
"IDN7791","Pamekasan","Kabupaten","Pamekasan, Kab."
"IDN7769","Samarinda","Kota","Samarinda, Kota"
"IDN7775","Cirebon","Kabupaten","Cirebon, Kab."
"IDN7814","Kota Tanjungbalai","Kota","Tanjungbalai, Kota"
"IDN7796","Surabaya","Kota","Surabaya, Kota"
"IDN7787","Kendari","Kota","Kendari, Kota"
"IDN7799","Ambon","Kota","Ambon, Kota"
"IDN7825","Halmahera Barat","Kabupaten","Halmahera Barat, Kab."
"IDN7785","Makassar","Kota","Makassar, Kota"
"IDN7806","Sumenep","Kabupaten","Sumenep, Kab."
"IDN7818","Konawe","Kabupaten","Konawe, Kab."
"IDN7867","Mamasa","Kabupaten","Mamasa, Kab."
"IDN7793","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7828","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7822","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7804","Manggarai Barat","Kabupaten","Manggarai Barat, Kab."
"IDN7772","Lamongan","Kabupaten","Lamongan, Kab."
"IDN7792","Pamekasan","Kabupaten","Pamekasan, Kab."
"IDN7829","Blitar","Kabupaten","Blitar, Kab."
"IDN7827","Enrekang","Kabupaten","Enrekang, Kab."
"IDN7795","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN7803","Kota Gorontalo","Kota","Gorontalo, Kota"
"IDN7823","Gresik","Kabupaten","Gresik, Kab."
"IDN7862","Deiyai","Kabupaten","Deiyai, Kab."
"IDN7774","Kota Tegal","Kota","Tegal, Kota"
"IDN7800","Samarinda","Kota","Samarinda, Kota"
"IDN7807","Kota Bandung","Kota","Bandung, Kota"
"IDN7808","Penajam Paser Utara","Kabupaten","Penajam Paser Utara, Kab."
"IDN7817","Depok","Kota","Depok, Kota"
"IDN7824","Kota Medan","Kota","Medan, Kota"
"IDN7798","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN7820","Aceh Utara","Kabupaten","Aceh Utara, Kab."
"IDN7786","Kota Sukabumi","Kota","Sukabumi, Kota"
"IDN7794","Manokwari","Kabupaten","Manokwari, Kab."
"IDN7773","Lebak","Kabupaten","Lebak, Kab."
"IDN7816","Bangka","Kabupaten","Bangka, Kab."
"IDN8882","Kepulauan Sangihe","Kabupaten","Kepulauan Sangihe, Kab."
"IDN7790","Jambi","Kota","Jambi, Kota"
"IDN7801","Palopo","Kota","Palopo, Kota"
"IDN7850","Kota Kupang","Kota","Kupang, Kota"
"IDN7870","Karimun","Kabupaten","Karimun, Kab."
"IDN7849","Kota Sorong","Kota","Sorong, Kota"
"IDN7840","Batang","Kabupaten","Batang, Kab."
"IDN7874","Labuhanbatu Utara","Kabupaten","Labuhanbatu Utara, Kab."
"IDN7873","Labuhanbatu Utara","Kabupaten","Labuhanbatu Utara, Kab."
"IDN7872","Labuhanbatu Utara","Kabupaten","Labuhanbatu Utara, Kab."
"IDN7836","Kampar","Kabupaten","Kampar, Kab."
"IDN7835","Palangka Raya","Kota","Palangka Raya, Kota"
"IDN7842","Kota Medan","Kota","Medan, Kota"
"IDN7863","Padang","Kota","Padang, Kota"
"IDN7924","Parigi Moutong","Kabupaten","Parigi Moutong, Kab."
"IDN7896","Kota Probolinggo","Kota","Probolinggo, Kota"
"IDN7871","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN7841","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7848","Surabaya","Kota","Surabaya, Kota"
"IDN7875","Dompu","Kabupaten","Dompu, Kab."
"IDN7877","Bireuen","Kabupaten","Bireuen, Kab."
"IDN7851","Kota Kupang","Kota","Kupang, Kota"
"IDN7858","Kota Medan","Kota","Medan, Kota"
"IDN7843","Lombok Tengah","Kabupaten","Lombok Tengah, Kab."
"IDN7876","Banda Aceh","Kota","Banda Aceh, Kota"
"IDN7879","Purworejo","Kabupaten","Purworejo, Kab."
"IDN7837","Ogan Ilir","Kabupaten","Ogan Ilir, Kab."
"IDN7844","Kubu Raya","Kabupaten","Kubu Raya, Kab."
"IDN7853","Kota Kupang","Kota","Kupang, Kota"
"IDN7854","Majene","Kabupaten","Majene, Kab."
"IDN7880","Ambon","Kota","Ambon, Kota"
"IDN7852","Batam","Kota","Batam, Kota"
"IDN7882","Sleman","Kabupaten","Sleman, Kab."
"IDN7883","Kota Yogyakarta","Kota","Yogyakarta, Kota"
"IDN7838","Kota Tangerang","Kota","Tangerang, Kota"
"IDN15263","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN7861","Kota Semarang","Kota","Semarang, Kota"
"IDN7860","Ambon","Kota","Ambon, Kota"
