"district","year","poverty_rate","extrapolated"
"Manggarai Barat, Kab.",2024,16.85,TRUE
"Manggarai Timur, Kab.",2015,28.64,FALSE
"Manggarai Timur, Kab.",2016,27.71,FALSE
"Manggarai Timur, Kab.",2017,26.8,FALSE
"Manggarai Timur, Kab.",2018,26.5,FALSE
"Manggarai Timur, Kab.",2019,26.49,FALSE
"Manggarai Timur, Kab.",2020,26.52,FALSE
"Manggarai Timur, Kab.",2021,26.53,TRUE
"Manggarai Timur, Kab.",2022,26.54,TRUE
"Manggarai Timur, Kab.",2023,26.55,TRUE
"Manggarai Timur, Kab.",2024,26.56,TRUE
"Manggarai, Kab.",2015,23.18,FALSE
"Manggarai, Kab.",2016,22.5,FALSE
"Manggarai, Kab.",2017,21.91,FALSE
"Manggarai, Kab.",2018,20.83,FALSE
"Manggarai, Kab.",2019,20.55,FALSE
"Manggarai, Kab.",2020,20.34,FALSE
"Manggarai, Kab.",2021,20.095,TRUE
"Manggarai, Kab.",2022,19.85,TRUE
"Manggarai, Kab.",2023,19.605,TRUE
"Manggarai, Kab.",2024,19.36,TRUE
"Manokwari Selatan, Kab.",2015,34.33,FALSE
"Manokwari Selatan, Kab.",2016,34.15,FALSE
"Manokwari Selatan, Kab.",2017,34.02,FALSE
"Manokwari Selatan, Kab.",2018,30.87,FALSE
"Manokwari Selatan, Kab.",2019,29.94,FALSE
"Manokwari Selatan, Kab.",2020,28.88,FALSE
"Manokwari Selatan, Kab.",2021,27.885,TRUE
"Manokwari Selatan, Kab.",2022,26.89,TRUE
"Manokwari Selatan, Kab.",2023,25.895,TRUE
"Manokwari Selatan, Kab.",2024,24.9,TRUE
"Manokwari, Kab.",2015,25.28,FALSE
"Manokwari, Kab.",2016,24.93,FALSE
"Manokwari, Kab.",2017,24.32,FALSE
"Manokwari, Kab.",2018,22.21,FALSE
"Manokwari, Kab.",2019,21.06,FALSE
"Manokwari, Kab.",2020,20.14,FALSE
"Manokwari, Kab.",2021,19.105,TRUE
"Manokwari, Kab.",2022,18.07,TRUE
"Manokwari, Kab.",2023,17.035,TRUE
"Manokwari, Kab.",2024,16,TRUE
"Mappi, Kab.",2015,26.96,FALSE
"Mappi, Kab.",2016,26.64,FALSE
"Mappi, Kab.",2017,25.75,FALSE
"Mappi, Kab.",2018,25.64,FALSE
"Mappi, Kab.",2019,25.5,FALSE
"Mappi, Kab.",2020,25.04,FALSE
"Mappi, Kab.",2021,24.74,TRUE
"Mappi, Kab.",2022,24.44,TRUE
"Mappi, Kab.",2023,24.14,TRUE
"Mappi, Kab.",2024,23.84,TRUE
"Maros, Kab.",2015,11.85,FALSE
"Maros, Kab.",2016,11.41,FALSE
"Maros, Kab.",2017,11.14,FALSE
"Maros, Kab.",2018,10.31,FALSE
"Maros, Kab.",2019,9.89,FALSE
"Maros, Kab.",2020,9.74,FALSE
"Maros, Kab.",2021,9.455,TRUE
"Maros, Kab.",2022,9.17,TRUE
"Maros, Kab.",2023,8.885,TRUE
"Maros, Kab.",2024,8.6,TRUE
"Mataram, Kota",2015,10.45,FALSE
"Mataram, Kota",2016,9.8,FALSE
"Mataram, Kota",2017,9.55,FALSE
"Mataram, Kota",2018,8.96,FALSE
"Mataram, Kota",2019,8.92,FALSE
"Mataram, Kota",2020,8.47,FALSE
"Mataram, Kota",2021,8.225,TRUE
"Mataram, Kota",2022,7.98,TRUE
"Mataram, Kota",2023,7.735,TRUE
"Mataram, Kota",2024,7.49,TRUE
"Maybrat, Kab.",2015,35.31,FALSE
"Maybrat, Kab.",2016,34.65,FALSE
"Maybrat, Kab.",2017,34.87,FALSE
"Maybrat, Kab.",2018,32.89,FALSE
"Maybrat, Kab.",2019,32.2,FALSE
"Maybrat, Kab.",2020,30.78,FALSE
"Maybrat, Kab.",2021,29.725,TRUE
"Maybrat, Kab.",2022,28.67,TRUE
"Maybrat, Kab.",2023,27.615,TRUE
"Maybrat, Kab.",2024,26.56,TRUE
"Medan, Kota",2015,9.41,FALSE
"Medan, Kota",2016,9.3,FALSE
"Medan, Kota",2017,9.11,FALSE
"Medan, Kota",2018,8.25,FALSE
"Medan, Kota",2019,8.08,FALSE
"Medan, Kota",2020,8.01,FALSE
"Medan, Kota",2021,7.89,TRUE
"Medan, Kota",2022,7.77,TRUE
"Medan, Kota",2023,7.65,TRUE
"Medan, Kota",2024,7.53,TRUE
"Melawi, Kab.",2015,12.57,FALSE
"Melawi, Kab.",2016,12.63,FALSE
"Melawi, Kab.",2017,12.54,FALSE
"Melawi, Kab.",2018,12.83,FALSE
"Melawi, Kab.",2019,12.38,FALSE
"Melawi, Kab.",2020,12.04,FALSE
"Melawi, Kab.",2021,11.645,TRUE
"Melawi, Kab.",2022,11.25,TRUE
"Melawi, Kab.",2023,10.855,TRUE
"Melawi, Kab.",2024,10.46,TRUE
"Merangin, Kab.",2015,9.8,FALSE
"Merangin, Kab.",2016,9.95,FALSE
"Merangin, Kab.",2017,9.43,FALSE
"Merangin, Kab.",2018,8.88,FALSE
"Merangin, Kab.",2019,8.48,FALSE
"Merangin, Kab.",2020,8.63,FALSE
"Merangin, Kab.",2021,8.505,TRUE
"Merangin, Kab.",2022,8.38,TRUE
"Merangin, Kab.",2023,8.255,TRUE
"Merangin, Kab.",2024,8.13,TRUE
"Merauke, Kab.",2015,11.1,FALSE
"Merauke, Kab.",2016,11.08,FALSE
"Merauke, Kab.",2017,10.81,FALSE
"Merauke, Kab.",2018,10.54,FALSE
"Merauke, Kab.",2019,10.35,FALSE
"Merauke, Kab.",2020,10.03,FALSE
"Merauke, Kab.",2021,9.775,TRUE
"Merauke, Kab.",2022,9.52,TRUE
"Merauke, Kab.",2023,9.265,TRUE
"Merauke, Kab.",2024,9.01,TRUE
"Mesuji, Kab.",2015,8.2,FALSE
"Mesuji, Kab.",2016,8,FALSE
"Mesuji, Kab.",2017,7.66,FALSE
"Mesuji, Kab.",2018,7.55,FALSE
"Mesuji, Kab.",2019,7.47,FALSE
"Mesuji, Kab.",2020,7.33,FALSE
"Mesuji, Kab.",2021,7.22,TRUE
"Mesuji, Kab.",2022,7.11,TRUE
"Mesuji, Kab.",2023,7,TRUE
"Mesuji, Kab.",2024,6.89,TRUE
"Metro, Kota",2015,10.29,FALSE
"Metro, Kota",2016,10.15,FALSE
"Metro, Kota",2017,9.89,FALSE
"Metro, Kota",2018,9.14,FALSE
"Metro, Kota",2019,8.68,FALSE
"Metro, Kota",2020,8.47,FALSE
"Metro, Kota",2021,8.135,TRUE
"Metro, Kota",2022,7.8,TRUE
"Metro, Kota",2023,7.465,TRUE
"Metro, Kota",2024,7.13,TRUE
"Mimika, Kab.",2015,16.2,FALSE
"Mimika, Kab.",2016,14.72,FALSE
"Mimika, Kab.",2017,14.89,FALSE
"Mimika, Kab.",2018,14.55,FALSE
"Mimika, Kab.",2019,14.54,FALSE
"Mimika, Kab.",2020,14.26,FALSE
"Mimika, Kab.",2021,14.115,TRUE
"Mimika, Kab.",2022,13.97,TRUE
"Mimika, Kab.",2023,13.825,TRUE
"Mimika, Kab.",2024,13.68,TRUE
"Minahasa Selatan, Kab.",2015,10.22,FALSE
"Minahasa Selatan, Kab.",2016,9.92,FALSE
"Minahasa Selatan, Kab.",2017,9.78,FALSE
"Minahasa Selatan, Kab.",2018,9.34,FALSE
"Minahasa Selatan, Kab.",2019,9.26,FALSE
"Minahasa Selatan, Kab.",2020,9.14,FALSE
"Minahasa Selatan, Kab.",2021,9.04,TRUE
"Minahasa Selatan, Kab.",2022,8.94,TRUE
"Minahasa Selatan, Kab.",2023,8.84,TRUE
"Minahasa Selatan, Kab.",2024,8.74,TRUE
"Minahasa Tenggara, Kab.",2015,15.88,FALSE
"Minahasa Tenggara, Kab.",2016,14.71,FALSE
"Minahasa Tenggara, Kab.",2017,14.08,FALSE
"Minahasa Tenggara, Kab.",2018,13.29,FALSE
"Minahasa Tenggara, Kab.",2019,12.78,FALSE
"Minahasa Tenggara, Kab.",2020,12.3,FALSE
"Minahasa Tenggara, Kab.",2021,11.805,TRUE
"Minahasa Tenggara, Kab.",2022,11.31,TRUE
"Minahasa Tenggara, Kab.",2023,10.815,TRUE
"Minahasa Tenggara, Kab.",2024,10.32,TRUE
"Minahasa Utara, Kab.",2015,8.12,FALSE
"Minahasa Utara, Kab.",2016,7.9,FALSE
"Minahasa Utara, Kab.",2017,7.46,FALSE
"Minahasa Utara, Kab.",2018,6.99,FALSE
"Minahasa Utara, Kab.",2019,6.93,FALSE
"Minahasa Utara, Kab.",2020,7,FALSE
"Minahasa Utara, Kab.",2021,7.005,TRUE
"Minahasa Utara, Kab.",2022,7.01,TRUE
"Minahasa Utara, Kab.",2023,7.015,TRUE
"Minahasa Utara, Kab.",2024,7.02,TRUE
"Minahasa, Kab.",2015,8.8,FALSE
"Minahasa, Kab.",2016,8.36,FALSE
"Minahasa, Kab.",2017,7.9,FALSE
"Minahasa, Kab.",2018,7.3,FALSE
"Minahasa, Kab.",2019,7.18,FALSE
"Minahasa, Kab.",2020,7.3,FALSE
"Minahasa, Kab.",2021,7.3,TRUE
"Minahasa, Kab.",2022,7.3,TRUE
"Minahasa, Kab.",2023,7.3,TRUE
"Minahasa, Kab.",2024,7.3,TRUE
"Mojokerto, Kab.",2015,10.57,FALSE
"Mojokerto, Kab.",2016,10.61,FALSE
"Mojokerto, Kab.",2017,10.19,FALSE
"Mojokerto, Kab.",2018,10.08,FALSE
"Mojokerto, Kab.",2019,9.75,FALSE
"Mojokerto, Kab.",2020,10.57,FALSE
"Mojokerto, Kab.",2021,10.815,TRUE
"Mojokerto, Kab.",2022,11.06,TRUE
"Mojokerto, Kab.",2023,11.305,TRUE
"Mojokerto, Kab.",2024,11.55,TRUE
"Mojokerto, Kota",2015,6.16,FALSE
"Mojokerto, Kota",2016,5.73,FALSE
"Mojokerto, Kota",2017,5.73,FALSE
"Mojokerto, Kota",2018,5.5,FALSE
"Mojokerto, Kota",2019,5.15,FALSE
"Mojokerto, Kota",2020,6.24,FALSE
"Mojokerto, Kota",2021,6.61,TRUE
"Mojokerto, Kota",2022,6.98,TRUE
"Mojokerto, Kota",2023,7.35,TRUE
"Mojokerto, Kota",2024,7.72,TRUE
"Morowali Utara, Kab.",2015,16.91,FALSE
"Morowali Utara, Kab.",2016,16.07,FALSE
"Morowali Utara, Kab.",2017,15.73,FALSE
"Morowali Utara, Kab.",2018,15.53,FALSE
"Morowali Utara, Kab.",2019,15.08,FALSE
"Morowali Utara, Kab.",2020,14.1,FALSE
"Morowali Utara, Kab.",2021,13.385,TRUE
"Morowali Utara, Kab.",2022,12.67,TRUE
"Morowali Utara, Kab.",2023,11.955,TRUE
"Morowali Utara, Kab.",2024,11.24,TRUE
"Morowali, Kab.",2015,15.8,FALSE
"Morowali, Kab.",2016,15.13,FALSE
"Morowali, Kab.",2017,14.55,FALSE
"Morowali, Kab.",2018,14.34,FALSE
"Morowali, Kab.",2019,13.75,FALSE
"Morowali, Kab.",2020,13.43,FALSE
"Morowali, Kab.",2021,12.975,TRUE
"Morowali, Kab.",2022,12.52,TRUE
"Morowali, Kab.",2023,12.065,TRUE
"Morowali, Kab.",2024,11.61,TRUE
"Muara Enim, Kab.",2015,14.54,FALSE
"Muara Enim, Kab.",2016,13.56,FALSE
"Muara Enim, Kab.",2017,13.19,FALSE
"Muara Enim, Kab.",2018,12.56,FALSE
"Muara Enim, Kab.",2019,12.41,FALSE
"Muara Enim, Kab.",2020,12.32,FALSE
"Muara Enim, Kab.",2021,12.2,TRUE
"Muara Enim, Kab.",2022,12.08,TRUE
"Muara Enim, Kab.",2023,11.96,TRUE
"Muara Enim, Kab.",2024,11.84,TRUE
"Muaro Jambi, Kab.",2015,4.63,FALSE
"Muaro Jambi, Kab.",2016,4.3,FALSE
"Muaro Jambi, Kab.",2017,4.37,FALSE
"Muaro Jambi, Kab.",2018,4.05,FALSE
"Muaro Jambi, Kab.",2019,3.83,FALSE
"Muaro Jambi, Kab.",2020,3.83,FALSE
"Muaro Jambi, Kab.",2021,3.72,TRUE
"Muaro Jambi, Kab.",2022,3.61,TRUE
"Muaro Jambi, Kab.",2023,3.5,TRUE
"Muaro Jambi, Kab.",2024,3.39,TRUE
"Mukomuko, Kab.",2015,13.45,FALSE
"Mukomuko, Kab.",2016,13.01,FALSE
"Mukomuko, Kab.",2017,12.2,FALSE
"Mukomuko, Kab.",2018,11.4,FALSE
"Mukomuko, Kab.",2019,11.7,FALSE
"Mukomuko, Kab.",2020,11.72,FALSE
"Mukomuko, Kab.",2021,11.88,TRUE
"Mukomuko, Kab.",2022,12.04,TRUE
"Mukomuko, Kab.",2023,12.2,TRUE
"Mukomuko, Kab.",2024,12.36,TRUE
"Muna Barat, Kab.",2016,15.77,FALSE
"Muna Barat, Kab.",2017,16.24,FALSE
"Muna Barat, Kab.",2018,14.17,FALSE
"Muna Barat, Kab.",2019,13.84,FALSE
"Muna Barat, Kab.",2020,13.3,FALSE
"Muna Barat, Kab.",2021,12.865,TRUE
"Muna Barat, Kab.",2022,12.43,TRUE
"Muna Barat, Kab.",2023,11.995,TRUE
"Muna Barat, Kab.",2024,11.56,TRUE
"Muna, Kab.",2015,15.45,FALSE
"Muna, Kab.",2016,15.22,FALSE
"Muna, Kab.",2017,14.85,FALSE
"Muna, Kab.",2018,13.19,FALSE
"Muna, Kab.",2019,12.85,FALSE
"Muna, Kab.",2020,12.83,FALSE
"Muna, Kab.",2021,12.65,TRUE
"Muna, Kab.",2022,12.47,TRUE
"Muna, Kab.",2023,12.29,TRUE
"Muna, Kab.",2024,12.11,TRUE
"Murung Raya, Kab.",2015,6.57,FALSE
"Murung Raya, Kab.",2016,6.32,FALSE
"Murung Raya, Kab.",2017,5.88,FALSE
"Murung Raya, Kab.",2018,6.28,FALSE
"Murung Raya, Kab.",2019,6,FALSE
"Murung Raya, Kab.",2020,5.85,FALSE
"Murung Raya, Kab.",2021,5.635,TRUE
"Murung Raya, Kab.",2022,5.42,TRUE
"Murung Raya, Kab.",2023,5.205,TRUE
"Murung Raya, Kab.",2024,4.99,TRUE
"Musi Banyuasin, Kab.",2015,18.35,FALSE
"Musi Banyuasin, Kab.",2016,17.27,FALSE
"Musi Banyuasin, Kab.",2017,16.75,FALSE
"Musi Banyuasin, Kab.",2018,16.52,FALSE
"Musi Banyuasin, Kab.",2019,16.41,FALSE
"Musi Banyuasin, Kab.",2020,16.13,FALSE
"Musi Banyuasin, Kab.",2021,15.935,TRUE
"Musi Banyuasin, Kab.",2022,15.74,TRUE
"Musi Banyuasin, Kab.",2023,15.545,TRUE
"Musi Banyuasin, Kab.",2024,15.35,TRUE
"Musi Rawas Utara, Kab.",2015,19.73,FALSE
"Musi Rawas Utara, Kab.",2016,20,FALSE
"Musi Rawas Utara, Kab.",2017,19.49,FALSE
"Musi Rawas Utara, Kab.",2018,19.12,FALSE
"Musi Rawas Utara, Kab.",2019,19.12,FALSE
"Musi Rawas Utara, Kab.",2020,19.47,FALSE
"Musi Rawas Utara, Kab.",2021,19.645,TRUE
"Musi Rawas Utara, Kab.",2022,19.82,TRUE
"Musi Rawas Utara, Kab.",2023,19.995,TRUE
"Musi Rawas Utara, Kab.",2024,20.17,TRUE
"Musi Rawas, Kab.",2015,15.13,FALSE
"Musi Rawas, Kab.",2016,14.3,FALSE
"Musi Rawas, Kab.",2017,14.24,FALSE
"Musi Rawas, Kab.",2018,13.76,FALSE
"Musi Rawas, Kab.",2019,13.37,FALSE
"Musi Rawas, Kab.",2020,13.5,FALSE
"Musi Rawas, Kab.",2021,13.37,TRUE
"Musi Rawas, Kab.",2022,13.24,TRUE
"Musi Rawas, Kab.",2023,13.11,TRUE
"Musi Rawas, Kab.",2024,12.98,TRUE
"Nabire, Kab.",2015,24.37,FALSE
"Nabire, Kab.",2016,26.03,FALSE
"Nabire, Kab.",2017,25.38,FALSE
"Nabire, Kab.",2018,25.17,FALSE
"Nabire, Kab.",2019,24.81,FALSE
"Nabire, Kab.",2020,24.15,FALSE
"Nabire, Kab.",2021,23.64,TRUE
"Nabire, Kab.",2022,23.13,TRUE
"Nabire, Kab.",2023,22.62,TRUE
"Nabire, Kab.",2024,22.11,TRUE
"Nagan Raya, Kab.",2015,20.13,FALSE
"Nagan Raya, Kab.",2016,19.25,FALSE
"Nagan Raya, Kab.",2017,19.34,FALSE
"Nagan Raya, Kab.",2018,18.97,FALSE
"Nagan Raya, Kab.",2019,17.97,FALSE
"Nagan Raya, Kab.",2020,17.7,FALSE
"Nagan Raya, Kab.",2021,17.065,TRUE
"Nagan Raya, Kab.",2022,16.43,TRUE
"Nagan Raya, Kab.",2023,15.795,TRUE
"Nagan Raya, Kab.",2024,15.16,TRUE
"Nagekeo, Kab.",2015,14.38,FALSE
"Nagekeo, Kab.",2016,13.61,FALSE
"Nagekeo, Kab.",2017,13.48,FALSE
"Nagekeo, Kab.",2018,12.98,FALSE
"Nagekeo, Kab.",2019,12.85,FALSE
"Nagekeo, Kab.",2020,12.61,FALSE
"Nagekeo, Kab.",2021,12.425,TRUE
"Nagekeo, Kab.",2022,12.24,TRUE
"Nagekeo, Kab.",2023,12.055,TRUE
"Nagekeo, Kab.",2024,11.87,TRUE
"Natuna, Kab.",2015,4.34,FALSE
"Natuna, Kab.",2016,4.33,FALSE
"Natuna, Kab.",2017,4.64,FALSE
"Natuna, Kab.",2018,4.68,FALSE
"Natuna, Kab.",2019,4.42,FALSE
"Natuna, Kab.",2020,4.43,FALSE
"Natuna, Kab.",2021,4.305,TRUE
"Natuna, Kab.",2022,4.18,TRUE
"Natuna, Kab.",2023,4.055,TRUE
"Natuna, Kab.",2024,3.93,TRUE
"Nduga, Kab.",2016,38.47,FALSE
"Nduga, Kab.",2017,37.29,FALSE
"Nduga, Kab.",2018,38.13,FALSE
"Nduga, Kab.",2019,38.24,FALSE
"Nduga, Kab.",2020,36.72,FALSE
"Nduga, Kab.",2021,36.015,TRUE
"Nduga, Kab.",2022,35.31,TRUE
"Nduga, Kab.",2023,34.605,TRUE
"Nduga, Kab.",2024,33.9,TRUE
"Ngada, Kab.",2015,12.81,FALSE
"Ngada, Kab.",2016,12.69,FALSE
"Ngada, Kab.",2017,12.77,FALSE
"Ngada, Kab.",2018,12.94,FALSE
"Ngada, Kab.",2019,12.48,FALSE
"Ngada, Kab.",2020,12.51,FALSE
"Ngada, Kab.",2021,12.295,TRUE
"Ngada, Kab.",2022,12.08,TRUE
"Ngada, Kab.",2023,11.865,TRUE
"Ngada, Kab.",2024,11.65,TRUE
"Nganjuk, Kab.",2015,12.69,FALSE
"Nganjuk, Kab.",2016,12.25,FALSE
"Nganjuk, Kab.",2017,11.98,FALSE
"Nganjuk, Kab.",2018,12.11,FALSE
"Nganjuk, Kab.",2019,11.24,FALSE
"Nganjuk, Kab.",2020,11.62,FALSE
"Nganjuk, Kab.",2021,11.375,TRUE
"Nganjuk, Kab.",2022,11.13,TRUE
"Nganjuk, Kab.",2023,10.885,TRUE
"Nganjuk, Kab.",2024,10.64,TRUE
"Ngawi, Kab.",2015,15.61,FALSE
"Ngawi, Kab.",2016,15.27,FALSE
"Ngawi, Kab.",2017,14.91,FALSE
"Ngawi, Kab.",2018,14.83,FALSE
"Ngawi, Kab.",2019,14.39,FALSE
"Ngawi, Kab.",2020,15.44,FALSE
"Ngawi, Kab.",2021,15.745,TRUE
"Ngawi, Kab.",2022,16.05,TRUE
"Ngawi, Kab.",2023,16.355,TRUE
"Ngawi, Kab.",2024,16.66,TRUE
"Nias Barat, Kab.",2015,29.96,FALSE
"Nias Barat, Kab.",2016,28.36,FALSE
"Nias Barat, Kab.",2017,27.23,FALSE
"Nias Barat, Kab.",2018,26.72,FALSE
"Nias Barat, Kab.",2019,25.51,FALSE
"Nias Barat, Kab.",2020,25.69,FALSE
"Nias Barat, Kab.",2021,25.175,TRUE
"Nias Barat, Kab.",2022,24.66,TRUE
"Nias Barat, Kab.",2023,24.145,TRUE
"Nias Barat, Kab.",2024,23.63,TRUE
"Nias Selatan, Kab.",2015,19.05,FALSE
"Nias Selatan, Kab.",2016,18.6,FALSE
"Nias Selatan, Kab.",2017,18.48,FALSE
"Nias Selatan, Kab.",2018,16.65,FALSE
"Nias Selatan, Kab.",2019,16.45,FALSE
"Nias Selatan, Kab.",2020,16.74,FALSE
"Nias Selatan, Kab.",2021,16.785,TRUE
"Nias Selatan, Kab.",2022,16.83,TRUE
"Nias Selatan, Kab.",2023,16.875,TRUE
"Nias Selatan, Kab.",2024,16.92,TRUE
"Nias Utara, Kab.",2015,32.62,FALSE
"Nias Utara, Kab.",2016,30.92,FALSE
"Nias Utara, Kab.",2017,29.06,FALSE
"Nias Utara, Kab.",2018,26.56,FALSE
"Nias Utara, Kab.",2019,24.99,FALSE
"Nias Utara, Kab.",2020,25.07,FALSE
"Nias Utara, Kab.",2021,24.325,TRUE
"Nias Utara, Kab.",2022,23.58,TRUE
"Nias Utara, Kab.",2023,22.835,TRUE
"Nias Utara, Kab.",2024,22.09,TRUE
"Nias, Kab.",2015,18.05,FALSE
"Nias, Kab.",2016,17.64,FALSE
"Nias, Kab.",2017,18.11,FALSE
"Nias, Kab.",2018,16.37,FALSE
"Nias, Kab.",2019,15.94,FALSE
"Nias, Kab.",2020,16.6,FALSE
"Nias, Kab.",2021,16.715,TRUE
"Nias, Kab.",2022,16.83,TRUE
"Nias, Kab.",2023,16.945,TRUE
"Nias, Kab.",2024,17.06,TRUE
"Nunukan, Kab.",2015,5.61,FALSE
"Nunukan, Kab.",2016,5.25,FALSE
"Nunukan, Kab.",2017,6.22,FALSE
"Nunukan, Kab.",2018,6.71,FALSE
"Nunukan, Kab.",2019,6.11,FALSE
"Nunukan, Kab.",2020,6.36,FALSE
"Nunukan, Kab.",2021,6.185,TRUE
"Nunukan, Kab.",2022,6.01,TRUE
"Nunukan, Kab.",2023,5.835,TRUE
"Nunukan, Kab.",2024,5.66,TRUE
"Ogan Ilir, Kab.",2015,14.43,FALSE
"Ogan Ilir, Kab.",2016,13.8,FALSE
"Ogan Ilir, Kab.",2017,13.58,FALSE
"Ogan Ilir, Kab.",2018,13.19,FALSE
"Ogan Ilir, Kab.",2019,13.31,FALSE
"Ogan Ilir, Kab.",2020,13.36,FALSE
"Ogan Ilir, Kab.",2021,13.445,TRUE
"Ogan Ilir, Kab.",2022,13.53,TRUE
"Ogan Ilir, Kab.",2023,13.615,TRUE
"Ogan Ilir, Kab.",2024,13.7,TRUE
"Ogan Komering Ilir, Kab.",2015,17.08,FALSE
"Ogan Komering Ilir, Kab.",2016,16.03,FALSE
"Ogan Komering Ilir, Kab.",2017,15.75,FALSE
"Ogan Komering Ilir, Kab.",2018,15.28,FALSE
"Ogan Komering Ilir, Kab.",2019,15.01,FALSE
"Ogan Komering Ilir, Kab.",2020,14.73,FALSE
"Ogan Komering Ilir, Kab.",2021,14.455,TRUE
"Ogan Komering Ilir, Kab.",2022,14.18,TRUE
"Ogan Komering Ilir, Kab.",2023,13.905,TRUE
"Ogan Komering Ilir, Kab.",2024,13.63,TRUE
"Ogan Komering Ulu Selatan, Kab.",2015,11.58,FALSE
"Ogan Komering Ulu Selatan, Kab.",2016,10.95,FALSE
"Ogan Komering Ulu Selatan, Kab.",2017,10.98,FALSE
"Ogan Komering Ulu Selatan, Kab.",2018,10.64,FALSE
"Ogan Komering Ulu Selatan, Kab.",2019,10.53,FALSE
"Ogan Komering Ulu Selatan, Kab.",2020,10.85,FALSE
"Ogan Komering Ulu Selatan, Kab.",2021,10.955,TRUE
"Ogan Komering Ulu Selatan, Kab.",2022,11.06,TRUE
"Ogan Komering Ulu Selatan, Kab.",2023,11.165,TRUE
"Ogan Komering Ulu Selatan, Kab.",2024,11.27,TRUE
"Ogan Komering Ulu Timur, Kab.",2015,11.24,FALSE
"Ogan Komering Ulu Timur, Kab.",2016,11.29,FALSE
"Ogan Komering Ulu Timur, Kab.",2017,11,FALSE
"Ogan Komering Ulu Timur, Kab.",2018,10.57,FALSE
"Ogan Komering Ulu Timur, Kab.",2019,10.43,FALSE
"Ogan Komering Ulu Timur, Kab.",2020,10.43,FALSE
"Ogan Komering Ulu Timur, Kab.",2021,10.36,TRUE
"Ogan Komering Ulu Timur, Kab.",2022,10.29,TRUE
"Ogan Komering Ulu Timur, Kab.",2023,10.22,TRUE
"Ogan Komering Ulu Timur, Kab.",2024,10.15,TRUE
"Ogan Komering Ulu, Kab.",2015,13.22,FALSE
"Ogan Komering Ulu, Kab.",2016,13.29,FALSE
"Ogan Komering Ulu, Kab.",2017,12.95,FALSE
"Ogan Komering Ulu, Kab.",2018,12.61,FALSE
"Ogan Komering Ulu, Kab.",2019,12.77,FALSE
"Ogan Komering Ulu, Kab.",2020,12.75,FALSE
"Ogan Komering Ulu, Kab.",2021,12.82,TRUE
"Ogan Komering Ulu, Kab.",2022,12.89,TRUE
"Ogan Komering Ulu, Kab.",2023,12.96,TRUE
"Ogan Komering Ulu, Kab.",2024,13.03,TRUE
"Pacitan, Kab.",2015,16.68,FALSE
"Pacitan, Kab.",2016,15.49,FALSE
"Pacitan, Kab.",2017,15.42,FALSE
"Pacitan, Kab.",2018,14.19,FALSE
"Pacitan, Kab.",2019,13.67,FALSE
"Pacitan, Kab.",2020,14.54,FALSE
"Pacitan, Kab.",2021,14.715,TRUE
"Pacitan, Kab.",2022,14.89,TRUE
"Pacitan, Kab.",2023,15.065,TRUE
"Pacitan, Kab.",2024,15.24,TRUE
"Padang Lawas Utara, Kab.",2015,10.97,FALSE
"Padang Lawas Utara, Kab.",2016,10.87,FALSE
"Padang Lawas Utara, Kab.",2017,10.7,FALSE
"Padang Lawas Utara, Kab.",2018,10.06,FALSE
"Padang Lawas Utara, Kab.",2019,9.6,FALSE
"Padang Lawas Utara, Kab.",2020,9.7,FALSE
"Padang Lawas Utara, Kab.",2021,9.52,TRUE
"Padang Lawas Utara, Kab.",2022,9.34,TRUE
"Padang Lawas Utara, Kab.",2023,9.16,TRUE
"Padang Lawas Utara, Kab.",2024,8.98,TRUE
"Padang Lawas, Kab.",2015,8.73,FALSE
"Padang Lawas, Kab.",2016,8.69,FALSE
"Padang Lawas, Kab.",2017,9.1,FALSE
"Padang Lawas, Kab.",2018,8.41,FALSE
"Padang Lawas, Kab.",2019,8.28,FALSE
"Padang Lawas, Kab.",2020,8.37,FALSE
"Padang Lawas, Kab.",2021,8.35,TRUE
"Padang Lawas, Kab.",2022,8.33,TRUE
"Padang Lawas, Kab.",2023,8.31,TRUE
"Padang Lawas, Kab.",2024,8.29,TRUE
"Padang Panjang, Kota",2015,6.74,FALSE
"Padang Panjang, Kota",2016,6.75,FALSE
"Padang Panjang, Kota",2017,6.17,FALSE
"Padang Panjang, Kota",2018,5.88,FALSE
"Padang Panjang, Kota",2019,5.6,FALSE
"Padang Panjang, Kota",2020,5.24,FALSE
"Padang Panjang, Kota",2021,4.92,TRUE
"Padang Panjang, Kota",2022,4.6,TRUE
"Padang Panjang, Kota",2023,4.28,TRUE
"Padang Panjang, Kota",2024,3.96,TRUE
"Padang Pariaman, Kab.",2015,8.86,FALSE
"Padang Pariaman, Kab.",2016,8.91,FALSE
"Padang Pariaman, Kab.",2017,8.46,FALSE
"Padang Pariaman, Kab.",2018,8.04,FALSE
"Padang Pariaman, Kab.",2019,7.1,FALSE
"Padang Pariaman, Kab.",2020,6.95,FALSE
"Padang Pariaman, Kab.",2021,6.405,TRUE
"Padang Pariaman, Kab.",2022,5.86,TRUE
"Padang Pariaman, Kab.",2023,5.315,TRUE
"Padang Pariaman, Kab.",2024,4.77,TRUE
"Padang Sidempuan, Kota",2015,8.77,FALSE
"Padang Sidempuan, Kota",2016,8.32,FALSE
"Padang Sidempuan, Kota",2017,8.25,FALSE
"Padang Sidempuan, Kota",2018,7.69,FALSE
